Painting Name,Origin,Image Address,Artistic Location,Creation Date,Hue,Saturation,Brightness,Yellowness,Color Diversity
Plaster Statuette of a Kneeling Man,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216f.jpg,Paris,1886,113.05290731910078,92.25185315613851,65.564947060929,126.71937096606588,1
Plaster Statuette of a Male Torso,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0216e.jpg,Paris,1886,101.70933483230279,72.07558553494472,146.15193179688964,124.98416338767097,1
"Plough and the Harrow (after Millet), The","Saint-Remy: January, 1890",http://www.vggallery.com/painting/f_0632.jpg,Saint-Remy,1890,38.54509581283205,82.45047450831967,145.52223951105316,148.71521440486703,1
Ploughed Field,"Arles: September, 1888",http://www.vggallery.com/painting/f_0574.jpg,Arles,1888,62.211642710472276,110.27295345653661,193.23718685831622,156.8426351813826,2
"Poet's Garden, The","Arles: September, 1888",http://www.vggallery.com/painting/f_0468.jpg,Arles,1888,56.30656396381845,124.56500699940774,112.77627133473321,155.63458380444732,8
Pollard Willows,"Arles: April, 1889",http://www.vggallery.com/painting/f_0520.jpg,Arles,1889,41.62624156545209,102.69758434547909,139.63045546558703,146.3486201079622,3
"Pont du Carrousel and the Louvre, The","Paris: June, 1886",http://www.vggallery.com/painting/f_0221.jpg,Paris,1886,28.103565860078973,80.61040801862914,210.5347615672775,149.78695150349296,2
Poppies and Butterflies,"Saint-Remy: April-May, 1890",http://www.vggallery.com/painting/f_0748.jpg,Saint-Remy,1890,58.076672384219556,116.39032916768765,116.48079719023116,151.3236706689537,1
"Pork-Butcher's Shop Seen from a Window, A","Arles: February, 1888",http://www.vggallery.com/painting/f_0389.jpg,Arles,1888,44.63021028245567,139.33670587187027,157.37566604294753,159.36941103091866,2
Potato Digging (Five Figures),"The Hague: August, 1883",http://www.vggallery.com/painting/f_0009.jpg,The Hague,1883,62.89955323337877,14.035238803298776,116.63394049536711,129.1851362328418,1
"Potato Eaters, The","Nuenen: April, 1885",http://www.vggallery.com/painting/f_0082.jpg,Nuenen,1885,62.412314268867924,107.93278400157233,33.25214229559749,135.80025550314465,1
"Potato Eaters, The","Nuenen: April, 1885",http://www.vggallery.com/painting/f_0078.jpg,Nuenen,1885,90.96657284233927,60.255692208397576,66.51658658730443,133.71761865490575,1
Potato Planting,"Nuenen: September, 1884",http://www.vggallery.com/painting/f_0172.jpg,Nuenen,1884,40.65454652764116,82.56699980326579,163.47563250049183,146.6957426716506,2
Prisoners Exercising (after Doré),"Saint-Remy: 10-11 February, 1890",http://www.vggallery.com/painting/f_0669.jpg,Saint-Remy,1890,98.76869084896035,28.634389402948315,149.5656481253445,128.55298525841746,1
Public Garden with Couple and Blue Fir Tree: The Poet's Garden III,"Arles: October, 1888",http://www.vggallery.com/painting/f_0479.jpg,Arles,1888,56.97094219224472,78.79329284504834,159.20760624676396,148.29488812079316,2
"Public Park at Arles, The","Arles: October, 1888",http://www.vggallery.com/painting/f_0472.jpg,Arles,1888,59.87361181988287,101.73779147876982,129.0907945302492,144.81516158260345,1
Quay with Men Unloading Sand Barges,"Arles: August, 1888",http://www.vggallery.com/painting/f_0449.jpg,Arles,1888,67.43721039849167,103.09031572556162,167.16391045920813,149.0386308439587,2
"Railway Bridge over Avenue Montmajour, Arles, The","Arles: October, 1888",http://www.vggallery.com/painting/f_0480.jpg,Arles,1888,47.38236996035407,84.2025976516647,178.3811795904466,153.29286406306315,2
Railway Carriages,"Arles: August, 1888",http://www.vggallery.com/painting/f_0446.jpg,Arles,1888,43.61947545787546,140.5143531135531,150.75854945054945,157.83572161172162,4
"Raising of Lazarus (after Rembrandt), The","Saint-Remy: May, 1890",http://www.vggallery.com/painting/f_0677.jpg,Saint-Remy,1890,38.17575366063738,132.75273163528976,176.7243232435093,167.94387535375907,2
Reaper with Sickle (after Millet),"Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0687.jpg,Saint-Remy,1889,48.5504466367385,132.39212297977258,140.26846967106445,157.87844958688768,1
"Reaper (after Millet), The","Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0688.jpg,Saint-Remy,1889,69.9326037228078,142.61343350527025,175.64862973760933,151.38695223144202,1
Red Chestnuts in the Public Park at Arles,"Arles: April, 1889",http://www.vggallery.com/painting/f_0517.jpg,Arles,1889,69.57800321121005,85.62102369483773,113.21658638641561,139.34759889067288,3
"Red Vineyard, The","Arles: November, 1888",http://www.vggallery.com/painting/f_0495.jpg,Arles,1888,50.904229129115926,141.790870774168,135.8423830615026,154.3677710247505,4
Restaurant de la Sirène at Asnières,"Paris: Summer, 1887",http://www.vggallery.com/painting/f_0313.jpg,Paris,1887,30.24286560679372,76.75253689902938,168.55539065631189,147.56697587695095,1
"Restaurant de la Sirène at Asnières, The","Paris: Spring, 1887",http://www.vggallery.com/painting/f_0312.jpg,Paris,1887,35.15162385789269,63.495288807348366,191.176871719479,145.18092377041214,2
"Rispal Restaurant at Asnières, The","Paris: Summer, 1887",http://www.vggallery.com/painting/f_0355.jpg,Paris,1887,78.03762911040099,64.2361241109164,203.2711473044016,140.48380991650345,1
"Road at Saint-Remy with Female Figure, A","Saint-Remy: December, 1889",http://www.vggallery.com/painting/f_0728.jpg,Saint-Remy,1889,52.91685051900611,80.4639980951692,136.32028283120547,142.36003411817185,1
"Road Menders, The","Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0657.jpg,Saint-Remy,1889,35.037656529516994,112.91763864042933,178.60584973166368,158.0172122838402,4
"Road Menders, The","Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0658.jpg,Saint-Remy,1889,42.44244688644689,79.1238358974359,189.01296117216117,152.64624175824176,6
Road with Cypress and Star,"Saint-Remy: 12-15 May, 1890",http://www.vggallery.com/painting/f_0683.jpg,Saint-Remy,1890,78.02963464566929,95.19539212598426,145.30537637795277,138.16072125984252,2
Roadway with Underpass (The Viaduct),"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0239.jpg,Paris,1887,30.481573012140696,153.158182974231,170.2082273621575,169.5820096933634,1
Rocks with Oak Tree,"Arles: early July, 1888",http://www.vggallery.com/painting/f_0466.jpg,Arles,1888,44.94141153081511,81.17849237905898,153.23918157720345,146.52073558648112,1
Rosebush in Blossom,"Arles: April, 1889",http://www.vggallery.com/painting/f_0580.jpg,Arles,1889,49.0184716265259,83.63532250082481,138.75224760805014,149.50911827779612,1
Roses and Beetle,"Saint-Remy: April-May, 1890",http://www.vggallery.com/painting/f_0749.jpg,Saint-Remy,1890,84.93692075922654,79.43165435614488,113.95643537293888,141.4728098501125,1
"Schoolboy (Camille Roulin), The","Arles, early December, 1888",http://www.vggallery.com/painting/f_0665.jpg,Arles,1888,56.15798718543729,123.23157745462046,129.6511383560231,143.42516566109737,1
Seascape at Saintes-Maries,"Arles: early June, 1888",http://www.vggallery.com/painting/f_0415.jpg,Arles,1888,111.02841740097425,90.89880455935501,154.4748220135137,127.81600307019134,2
Seascape at Saintes-Maries,"Arles: June, 1888",http://www.vggallery.com/painting/f_0417.jpg,Arles,1888,69.48412438318711,70.79398683508272,170.32099551493928,140.0645979831272,3
"Seated Zouave, The","Arles: June, 1888",http://www.vggallery.com/painting/f_0424.jpg,Arles,1888,44.17319441155577,99.87743310442814,120.51349751361592,144.14609519299077,2
"Seine Bridge at Asnieres, The","Paris: Summer, 1887",http://www.vggallery.com/painting/f_0240.jpg,Paris,1887,104.4246665644642,66.5438716848076,179.7326460217691,129.26449103173385,2
"Seine with a Rowing Boat, The","Paris: Spring, 1887",http://www.vggallery.com/painting/f_0298.jpg,Paris,1887,84.36219012058517,62.820888167962295,112.27738874946441,134.68132460059988,1
"Seine with the Pont de Clichy, The","Paris: Summer, 1887",http://www.vggallery.com/painting/f_0303.jpg,Paris,1887,49.76740631762379,50.561326515308416,215.6509130773241,145.02034337706488,3
"Seine with the Pont de la Grande Jette, The","Paris: Summer, 1887",http://www.vggallery.com/painting/f_0304.jpg,Paris,1887,80.92045426866399,46.06297649494581,146.8597643405188,133.08290707587383,1
"Sheaf-Binder, The (after Millet)","Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0693.jpg,Saint-Remy,1889,46.218270913969704,142.73928937023373,126.1635593271671,157.7816533711302,1
Sheaves of Wheat,"Auvers-sur-Oise: July, 1890",http://www.vggallery.com/painting/f_0771.jpg,Auvers-sur-Oise,1890,21.558529248747142,127.44415544675643,227.72337243943556,165.3931693263435,1
Sheaves of Wheat in a Field,"Nuenen: August, 1885",http://www.vggallery.com/painting/f_0193.jpg,Nuenen,1885,27.240485851201512,111.49958025814124,200.28710634626373,155.40517331840917,1
"Sheep-Shearers, The (after Millet)","Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0634.jpg,Saint-Remy,1889,37.61263716590493,124.14520946102488,159.03789886054886,160.24759577918658,1
Shepherd with a Flock of Sheep,"Nuenen: September, 1884",http://www.vggallery.com/painting/f_0042.jpg,Nuenen,1884,90.87527592588464,66.24624294856072,53.137321902383555,131.73017793038863,1
"Shepherdess, The (after Millet)","Saint-Remy: November, 1889",http://www.vggallery.com/painting/f_0699.jpg,Saint-Remy,1889,72.70800085800086,100.53083226083226,154.97649935649935,145.31533247533247,1
Skull,"Paris: Winter, 1887/88",http://www.vggallery.com/painting/f_0297.jpg,Paris,1888,23.538046176046176,177.40748340548342,144.2308686868687,164.53591053391054,1
Skull,"Paris: Winter, 1887/88",http://www.vggallery.com/painting/f_0297a.jpg,Paris,1888,26.20737119478538,130.79033758639022,143.65944918290455,155.21798361186234,1
Skull with Burning Cigarette,"Antwerp: Winter, 1885/86",http://www.vggallery.com/painting/f_0212.jpg,Antwerp,1886,38.2609575596817,102.83790318302387,60.88638063660478,139.37115782493368,1
Sloping Path in Montmartre,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0232.jpg,Paris,1886,49.462503511213015,103.05060719488375,138.50572899314741,155.04167728196182,3
"Smoker, The","Arles: December, 1888",http://www.vggallery.com/painting/f_0534.jpg,Arles,1888,64.70302401472681,122.31213120240984,149.2893682537026,152.4005589490419,2
Snowy Landscape with Arles in the Background,"Arles: February, 1888",http://www.vggallery.com/painting/f_0391.jpg,Arles,1888,59.2207229186998,57.96192415484323,195.08414971348498,145.08239496534293,1
"Sower, The (after Millet)","Saint-Remy: late October, 1889",http://www.vggallery.com/painting/f_0690.jpg,Saint-Remy,1889,37.03996828356722,103.46346633515823,141.88315921171116,153.6252201423255,1
"Sower, The (after Millet)","Saint-Remy: October-November, 1889",http://www.vggallery.com/painting/f_0689.jpg,Saint-Remy,1889,33.93353054692787,101.20899518589992,116.23960269636889,149.8943557705663,1
"Sower (study), The","The Hague: August, 1883",http://www.vggallery.com/painting/f_0011.jpg,The Hague,1883,23.3082219562142,57.556349732398125,152.68652493495443,138.5869681350969,1
"Sower, The","Arles: June, 1888",http://www.vggallery.com/painting/f_0422.jpg,Arles,1888,45.035300964416365,84.20187562354506,140.74143664782176,148.25387096774193,1
"Sower, The","Arles: November, 1888",http://www.vggallery.com/painting/f_0451.jpg,Arles,1888,106.64718165330278,77.2487781596029,127.86581471935854,140.8983772432226,3
"Sower, The","Arles: November, 1888",http://www.vggallery.com/painting/f_0450.jpg,Arles,1888,46.68233193277311,122.57297268907563,147.8689635854342,162.64555672268907,1
"Sower, The","Arles: October, 1888",http://www.vggallery.com/painting/f_0494.jpg,Arles,1888,29.6703816081223,161.91732602015014,180.82346053604076,171.63651145602364,1
"Sower: Outskirts of Arles in the Background, The","Arles: September, 1888",http://www.vggallery.com/painting/f_0575a.jpg,Arles,1888,76.51720639979645,90.21945315821719,115.9183721296163,145.63066251083873,1
Spectators in the Arena at Arles,"Arles: December, 1888",http://www.vggallery.com/painting/f_0548.jpg,Arles,1888,24.543533728615863,125.03591866737948,122.2257909700622,150.90659020217728,2
"Spinner, The","Saint-Remy: September, 1889",http://www.vggallery.com/painting/f_0696.jpg,Saint-Remy,1889,68.0972172988302,55.051176327916565,159.93592697624956,136.67722345566148,1
Starry Night,"Saint-Remy: June, 1889",http://www.vggallery.com/painting/f_0612.jpg,Saint-Remy,1889,124.72771046349264,67.6680487365434,139.01976487545605,119.55289401378316,2
Starry Night Over the Rhone,"Arles: September, 1888",http://www.vggallery.com/painting/f_0474.jpg,Arles,1888,156.82391575880385,39.239871330763535,96.20156876740053,121.53356424051174,1
Still Life with a Basket of Apples,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0115.jpg,Nuenen,1885,130.49593419062026,61.692274962178516,59.04741504713139,125.59046244035844,3
Still Life with a Basket of Apples and Two Pumpkins,"Nuenen: September-October, 1885",http://www.vggallery.com/painting/f_0106.jpg,Nuenen,1885,30.085797982152997,39.20643635283367,69.75783579704205,132.75438748227896,1
Still Life with a Basket of Crocuses,"Paris: March-April, 1887",http://www.vggallery.com/painting/f_0334.jpg,Paris,1887,25.605761819969704,136.11660509740346,115.353126301149,152.31675835614496,1
"Still Life with a Basket of Potatoes, Surrounded by Autumn Leaves and Vegetables","Nuenen: September, 1885",http://www.vggallery.com/painting/f_0102.jpg,Nuenen,1885,67.4721470856667,53.35167492479451,89.136392838728,137.26240166761795,2
Still Life with Absinthe,"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0339.jpg,Paris,1887,42.53018296046782,65.64352239464684,178.8631950258637,145.06308534044666,3
Still Life with an Earthen Bowl and Pears,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0105.jpg,Nuenen,1885,36.68933921521667,44.875062771850395,74.26558866475582,134.69623446155273,2
Still Life with an Earthen Bowl and Potatoes,Paris: c. 1886,http://www.vggallery.com/painting/f_0118.jpg,Paris,1886,54.4271361957648,95.91233692908574,88.47675160081835,144.72702393920875,2
Still Life with Apples,"Paris: Autumn-Winter, 1887/88",http://www.vggallery.com/painting/f_0254.jpg,Paris,1888,57.70973366290559,102.21945463445884,101.7470522823282,145.61579045972914,1
"Still Life with Apples, Pears, Lemons and Grapes","Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0382.jpg,Paris,1887,50.108068788660155,63.99528328472193,138.98530033393922,139.53055121105803,3
Still Life with Basket and Six Oranges,"Arles: March, 1888",http://www.vggallery.com/painting/f_0395.jpg,Arles,1888,39.93106918238994,109.74881102126385,188.2924857741839,160.17865828092243,2
Still Life with Basket of Apples,"Paris: Autumn-Winter, 1887/88",http://www.vggallery.com/painting/f_0379.jpg,Paris,1888,32.35233271270029,134.67320667080423,203.46564495785702,171.40862012586172,2
Still Life with Basket of Apples (to Lucien Pissarro),"Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0378.jpg,Paris,1887,31.556050991341625,77.93405815494825,216.39419296612797,152.00832275714245,1
Still Life with Bible,"Nuenen: October, 1885",http://www.vggallery.com/painting/f_0117.jpg,Nuenen,1885,34.86120808182428,100.9146101609658,71.3619651240778,142.711571093226,2
Still Life with Birds' Nests,"Nuenen: late September-early October, 1885",http://www.vggallery.com/painting/f_0109r.jpg,Nuenen,1885,50.387411477411476,71.67143101343102,26.0229768009768,130.63509157509156,1
Still Life with Birds' Nests,"Nuenen: late September-early October, 1885 and 1886-87",http://www.vggallery.com/painting/f_0111.jpg,Nuenen,1887,67.79409760716925,56.26595412971175,100.92930928954176,138.76353185051738,2
Still Life with Bloaters,"Paris: Summer, 1886",http://www.vggallery.com/painting/f_0283.jpg,Paris,1886,51.07332978911926,92.63694400141769,75.28499911394648,142.39849370902002,1
Still Life with Bloaters,"Paris: Summer, 1886",http://www.vggallery.com/painting/f_0203.jpg,Paris,1886,54.129613349408885,86.16057972470612,56.595808633912725,138.78586858233697,1
Still Life with Bloaters and Garlic,"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0283b.jpg,Paris,1887,23.011930983847282,183.29107455828714,145.83648927099617,167.6695620766425,1
Still Life with Bottles and a Cowrie Shell,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0064.jpg,Nuenen,1884,91.91536277390588,16.944096150378172,84.50465865413516,127.85853956938831,1
Still Life with Bottles and Earthenware,"Nuenen: November-April, 1884-85",http://www.vggallery.com/painting/f_0061r.jpg,Nuenen,1885,32.94485651363205,78.19659639605165,86.8096690565429,141.24756416461258,2
Still Life with Brass Cauldron and Jug,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0051.jpg,Nuenen,1885,207.73905719762536,217.20739847469352,48.40001148491784,122.97939551049093,1
Still Life with Cabbage and Clogs,"The Hague: late November-mid December, 1881",http://www.vggallery.com/painting/f_0001.jpg,The Hague,1881,35.25390435765531,88.98948072619899,108.53243827231694,146.73195075626504,1
Still Life with Clogs and Pots,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0054.jpg,Nuenen,1884,26.228788659793814,123.45100515463918,75.72984536082474,144.54747100515465,3
"Still Life with Coffee Mill, Pipe Case and Jug","Nuenen: November, 1884",http://www.vggallery.com/painting/f_0052.jpg,Nuenen,1884,21.73301018731515,117.46048855296308,76.62529576076241,142.55225380655057,1
Still Life with Copper Coffeepot and Two White Bowls,"Nuenen: April, 1885",http://www.vggallery.com/painting/f_0202.jpg,Nuenen,1885,142.00739578531835,113.26368648725312,43.45332647827063,121.67218912881609,3
Still Life with Decanter and Lemons on a Plate,"Paris: Spring, 1887",http://www.vggallery.com/painting/f_0340.jpg,Paris,1887,43.99217207792208,127.05911363636363,140.69141558441558,151.7125616883117,2
Still Life with Earthenware and Bottles,"Nuenen: September-mid-October, 1885",http://www.vggallery.com/painting/f_0053.jpg,Nuenen,1885,87.36683665485995,58.29113500903284,80.06386292834891,133.00859898433833,1
"Still Life with Earthenware, Bottle and Clogs","The Hague: Late November-mid-December, 1881",http://www.vggallery.com/painting/f_0063.jpg,The Hague,1881,57.755674603174604,153.1810531135531,53.15267704517704,138.8459706959707,1
Still Life with Five Bottles,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0056.jpg,Nuenen,1884,35.20661975907907,68.97505436678468,93.28281490058114,140.98245047612687,1
"Still Life with Four Stone Bottles, Flask and White Cup","Nuenen: November, 1884",http://www.vggallery.com/painting/f_0050.jpg,Nuenen,1884,25.817146673876053,109.68456820555228,87.38507657320972,144.56215709037707,1
Still Life with French Novels and a Rose,"Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0359.jpg,Paris,1887,22.24905416168857,137.08696070622594,165.29927983539093,156.88917429974776,1
Still Life with Fruit and Chestnuts,"Paris: Autumn, 1886",http://www.vggallery.com/painting/b_0004.jpg,Paris,1886,25.15403099173554,147.47372107438017,102.29647107438016,149.5327665289256,5
Still Life with Ginger Jar and Apples,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0104.jpg,Nuenen,1885,36.7248400038208,151.8075269844302,77.60973827490687,144.44505683446366,1
Still Life with Ginger Jar and Onions,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0104a.jpg,Nuenen,1885,34.14395773717808,67.52151865711188,58.83350453689437,136.43543995238912,1
Still Life with Grapes,"Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0603.jpg,Paris,1887,23.891651785714284,159.62900892857144,125.25478869047619,157.04964583333333,1
"Still Life with Grapes, Pears and Lemons","Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0383.jpg,Paris,1887,26.409377580669826,167.36661569047254,173.58958250497017,171.7462792475914,1
Still Life with Lemons on a Plate,"Paris: March-April, 1887",http://www.vggallery.com/painting/f_0338.jpg,Paris,1887,46.89344151867728,119.64167789344764,165.68666258420086,161.44193508879363,1
Still Life with Meadow Flowers and Roses,Antwerp: 1886-87,http://www.vggallery.com/painting/f_0278.jpg,Antwerp,1887,51.27488922272859,71.41563127264465,88.94122176915405,134.1143271937687,3
"Still Life with Meat, Vegetables and Pottery","Paris: Summer, 1886",http://www.vggallery.com/painting/f_1670.jpg,Paris,1886,21.348824429604896,89.56895172509738,96.99537075681691,140.02490261547024,1
Still Life with Mussels and Shrimps,"Paris: Autumn, 1886",http://www.vggallery.com/painting/f_0256.jpg,Paris,1886,27.404959155460602,174.58829709689581,47.36294080683675,138.1229785094885,1
"Still Life with Oranges, Lemons and Blue Gloves","Arles: January, 1889",http://www.vggallery.com/painting/f_0502.jpg,Arles,1889,48.1542693517345,125.84027601746233,151.7558512885509,158.21922264469794,4
Still Life with Paintbrushes in a Pot,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0060.jpg,Nuenen,1884,17.904143672953904,108.90247920270158,88.53084932597534,142.3559701287648,1
"Still Life with Plaster Statuette, a Rose and Two Novels","Paris: December, 1887",http://www.vggallery.com/painting/f_0360.jpg,Paris,1887,56.586456769983684,98.31953344208809,141.11362153344209,142.0278009787928,1
"Still Life with Pots, Jar and Bottles","Nuenen: November, 1884",http://www.vggallery.com/painting/f_0178r.jpg,Nuenen,1884,38.970086975668835,73.98728393702521,80.19382729641455,141.05231751623913,1
Still Life with Pottery and Two Bottles,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0057.jpg,Nuenen,1884,68.1894816080253,94.7718388854436,78.55207516703135,143.48593348388582,1
"Still Life with Pottery, Beer Glass and Bottle","Nuenen: November, 1884",http://www.vggallery.com/painting/f_0058.jpg,Nuenen,1884,72.68558110911039,13.043975413884013,91.0767062506173,128.3357645932578,1
Still Life with Quince Pears,"Paris: Winter, 1887/88",http://www.vggallery.com/painting/f_0602.jpg,Paris,1888,65.75963326051071,123.88424784869392,121.83253185039999,149.05849794392768,1
Still Life with Red Cabbages and Garlic,"Paris: Autumn, 1887",http://www.vggallery.com/painting/f_0374.jpg,Paris,1887,55.23588089056614,76.33253679128991,180.41829475728423,146.80387505078815,1
Still Life with Scabiosa and Ranunculus,"Paris: Spring, 1886",http://www.vggallery.com/painting/f_0666.jpg,Paris,1886,34.238171481610394,184.45494450245582,82.7544340023978,151.1384886104343,1
Still Life with Three Birds' Nests,"Nuenen: September-October, 1885",http://www.vggallery.com/painting/f_0112.jpg,Nuenen,1885,45.102383647339465,82.78530134852247,73.34181332457037,140.11797745971472,1
Still Life with Three Birds' Nests,"Nuenen: October, 1885",http://www.vggallery.com/painting/f_0108.jpg,Nuenen,1885,47.170683605466216,83.16745827615392,70.85852103243407,140.84526225830572,1
Still Life with Three Birds' Nests,"Nuenen: October, 1885",http://www.vggallery.com/painting/f_0110.jpg,Nuenen,1885,18.839315300231952,83.45576745321684,85.68659202288146,138.73587348924815,1
Still Life with Three Books,"Paris: March-April, 1887",http://www.vggallery.com/painting/f_0335.jpg,Paris,1887,25.570755283553066,114.61687877141304,196.79463780135558,160.30430119827267,1
"Still Life with Two Herrings, a Cloth and a Glass","Paris: Summer, 1886",http://www.vggallery.com/painting/f_1671.jpg,Paris,1886,45.302409051740284,28.642208984301824,86.88277321943727,132.59910831366378,1
Still Life with Two Jars and Two Pumpkins,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0059.jpg,Nuenen,1885,40.06217710570616,37.43970221164451,58.99588944679863,131.64324534161491,2
Still Life with Two Sacks and a Bottle,"Nuenen: November, 1884",http://www.vggallery.com/painting/f_0055.jpg,Nuenen,1884,32.76056356837607,97.69983974358975,64.09339610042736,140.94108239850428,1
Still Life with Vegetables and Fruit,"Nuenen: September, 1885",http://www.vggallery.com/painting/f_0103.jpg,Nuenen,1885,63.8377407710741,198.8181939515273,61.657542390875726,139.19535596202263,1
Still Life with Yellow Straw Hat,"The Hague: Late November-mid-December, 1881",http://www.vggallery.com/painting/f_0062.jpg,The Hague,1881,33.220287581699345,157.4444679738562,87.37831111111112,146.73992156862744,2
Still Life: Bloaters on a Piece of Yellow Paper,"Arles: January, 1889",http://www.vggallery.com/painting/f_0510.jpg,Arles,1889,27.56850209728457,121.60946353668409,141.6840060588221,151.93036647288247,2
"Still Life: Blue Enamel Coffeepot, Earthenware and Fruit","Arles: May, 1888",http://www.vggallery.com/painting/f_0410.jpg,Arles,1888,61.565829484585926,132.4881770296576,150.09139661819154,157.2783948496762,5
"Still Life: Bottle, Lemons and Oranges","Arles: May, 1888",http://www.vggallery.com/painting/f_0384.jpg,Arles,1888,39.91008492990964,124.0003047407054,198.59347921138405,169.46767761083288,1
Still Life: Bowl with Daisies,"Arles: May, 1888",http://www.vggallery.com/painting/f_0591.jpg,Arles,1888,87.45008286315476,91.22292236932759,104.39273411168836,138.75028955551832,2
"Still Life: Drawing Board, Pipe, Onions and Sealing-Wax","Arles: January, 1889",http://www.vggallery.com/painting/f_0604.jpg,Arles,1889,43.12576711797708,123.49895035585497,173.66585474680537,161.35732154220887,1
Still Life: French Novels,"Arles: October, 1888",http://www.vggallery.com/painting/f_0358.jpg,Arles,1888,31.33558883067397,146.87599726125268,170.827092760181,167.65584663015002,3
Still Life: Glass with Carnations,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0598.jpg,Auvers-sur-Oise,1890,57.4645992574798,100.24969425638785,156.67112906748198,155.2169578510592,1
Still Life: Glass with Wild Flowers,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0589.jpg,Auvers-sur-Oise,1890,94.37475032010244,51.45839948783611,160.22703585147246,128.14977592829706,1
Still Life: Japanese Vase with Roses and Anemones,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0764.jpg,Auvers-sur-Oise,1890,35.439362637362635,121.90791941391942,161.0871501831502,154.65737728937728,1
Still Life: Majolica Jug with Wildflowers,"Arles: May, 1888",http://www.vggallery.com/painting/f_0600.jpg,Arles,1888,40.37197886166333,124.78421174294961,189.9820625931063,167.4052499101043,2
Still Life: Pink Roses,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0595.jpg,Auvers-sur-Oise,1890,47.90344657804037,106.29452103506756,145.23419224246402,154.4414409978664,1
Still Life: Pink Roses in a Vase,"Saint-Remy: May, 1890",http://www.vggallery.com/painting/f_0682.jpg,Saint-Remy,1890,62.7571667163734,91.86570235609902,173.30695794810617,155.00227259170893,1
Still Life: Potatoes in a Yellow Dish,"Arles: March, 1888",http://www.vggallery.com/painting/f_0386.jpg,Arles,1888,35.1398592424488,98.91410344734425,193.06812287242664,156.9403367644675,1
Still Life: Red Poppies and Daisies,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0280.jpg,Auvers-sur-Oise,1890,35.419932318104905,124.02766309456665,178.95581876292536,159.86891896973114,2
Still Life: Two Red Herrings,"Arles: January, 1889",http://www.vggallery.com/painting/f_0283a.jpg,Arles,1889,101.3947337911657,4.906501265063117,107.1392933377889,127.56590603752225,1
Still Life: Vase with Five Sunflowers,"Arles: August, 1888",http://www.vggallery.com/painting/f_0459.jpg,Arles,1888,89.82193818894976,194.76167128784292,134.31101643335361,140.48570140438673,5
Still Life: Vase with Flower and Thistles,"Auvers-sur-Oise: June, 1890",http://www.vggallery.com/painting/f_0599.jpg,Auvers-sur-Oise,1890,52.153726729647126,53.87578146707419,103.34100097249235,136.51342039455403,1
Still Life: Vase with Fifteen Sunflowers,"Arles: August, 1888",http://www.vggallery.com/painting/f_0454.jpg,Arles,1888,32.42989666136725,155.6200119236884,183.72977344992051,172.78808227344993,1
Still Life: Vase with Fifteen Sunflowers,"Arles: January, 1889",http://www.vggallery.com/painting/f_0458.jpg,Arles,1889,38.08167717936277,181.38567685589518,178.81008733624455,183.0837635452046,3
Still Life: Vase with Fifteen Sunflowers,"Arles: January, 1889",http://www.vggallery.com/painting/f_0457.jpg,Arles,1889,30.28325693167382,149.52415314090777,212.79732683030835,177.0477821308956,1
Still Life: Vase with Irises,"Saint-Remy: May, 1890",http://www.vggallery.com/painting/f_0680.jpg,Saint-Remy,1890,65.50971131183165,75.63399526157863,176.14054966913804,144.003871038928,2
Still Life: Vase with Irises Against a Yellow Background,"Saint-Remy: May, 1890",http://www.vggallery.com/painting/f_0678.jpg,Saint-Remy,1890,64.81148251748252,135.25611810411812,165.69202175602175,162.24020512820513,2
